month,day_of_month,hour,carbon_kg_kwh
11,16,8,0.1763
11,16,9,0.1763
11,16,10,0.1765
11,16,11,0.1767
11,16,12,0.1763
11,16,13,0.1725
11,16,14,0.1704
11,16,15,0.1696
11,16,16,0.1743
11,16,17,0.1791
11,16,18,0.18
11,16,19,0.1778
11,16,20,0.1719
11,16,21,0.1701
11,16,22,0.1572
11,16,23,0.1406
11,17,0,0.1331
11,17,1,0.1337
11,17,2,0.1328
11,17,3,0.1328
11,17,4,0.1327
11,17,5,0.1452
11,17,6,0.1721
11,17,7,0.1755
11,17,8,0.1732
11,17,9,0.175
11,17,10,0.1707
11,17,11,0.1701
11,17,12,0.1645
11,17,13,0.1623
11,17,14,0.1676
11,17,15,0.1743
11,17,16,0.1812
11,17,17,0.188
11,17,18,0.1908
11,17,19,0.1874
11,17,20,0.1796
11,17,21,0.1718
11,17,22,0.1539
11,17,23,0.1506
11,18,0,0.143
11,18,1,0.1376
11,18,2,0.1384
11,18,3,0.1395
11,18,4,0.1403
11,18,5,0.1479
11,18,6,0.1715
11,18,7,0.1758
11,18,8,0.1706
11,18,9,0.1679
11,18,10,0.1657
11,18,11,0.1657
11,18,12,0.1665
11,18,13,0.17
11,18,14,0.1677
11,18,15,0.169
11,18,16,0.1768
11,18,17,0.1814
11,18,18,0.1774
11,18,19,0.1686
11,18,20,0.1631
11,18,21,0.1507
11,18,22,0.1341
11,18,23,0.1349
11,19,0,0.1262
11,19,1,0.1238
11,19,2,0.124
11,19,3,0.1217
11,19,4,0.1239
11,19,5,0.1228
11,19,6,0.1232
11,19,7,0.1283
11,19,8,0.1368
11,19,9,0.1382
11,19,10,0.1355
11,19,11,0.1355
11,19,12,0.1301
11,19,13,0.1276
11,19,14,0.1304
11,19,15,0.1293
11,19,16,0.1362
11,19,17,0.1428
11,19,18,0.1421
11,19,19,0.1458
11,19,20,0.1424
11,19,21,0.1409
11,19,22,0.1306
11,19,23,0.1247
11,20,0,0.1193
11,20,1,0.1204
11,20,2,0.1184
11,20,3,0.1201
11,20,4,0.1193
11,20,5,0.1246
11,20,6,0.1255
11,20,7,0.1276
11,20,8,0.1301
11,20,9,0.1376
11,20,10,0.1385
11,20,11,0.1416
11,20,12,0.1382
11,20,13,0.1396
11,20,14,0.1438
11,20,15,0.1473
11,20,16,0.1543
11,20,17,0.1632
11,20,18,0.1651
11,20,19,0.1609
11,20,20,0.1584
11,20,21,0.153
11,20,22,0.1357
11,20,23,0.1244
11,21,0,0.1244
11,21,1,0.1294
11,21,2,0.1277
11,21,3,0.1274
11,21,4,0.1259
11,21,5,0.1359
11,21,6,0.1535
11,21,7,0.1697
11,21,8,0.1748
11,21,9,0.1785
11,21,10,0.1822
11,21,11,0.1836
11,21,12,0.1818
11,21,13,0.1809
11,21,14,0.1809
11,21,15,0.1836
11,21,16,0.1896
11,21,17,0.193
11,21,18,0.1927
11,21,19,0.1884
11,21,20,0.1844
11,21,21,0.1743
11,21,22,0.1516
11,21,23,0.1448
11,22,0,0.1429
11,22,1,0.1417
11,22,2,0.1433
11,22,3,0.1402
11,22,4,0.1413
11,22,5,0.1517
11,22,6,0.1675
11,22,7,0.177
11,22,8,0.1824
11,22,9,0.1852
11,22,10,0.1801
11,22,11,0.1781
11,22,12,0.1784
11,22,13,0.1755
11,22,14,0.1751
11,22,15,0.1785
11,22,16,0.1909
11,22,17,0.1983
11,22,18,0.1979
11,22,19,0.1998
11,22,20,0.197
11,22,21,0.193
11,22,22,0.1687
11,22,23,0.1654
11,23,0,0.1541
11,23,1,0.1488
11,23,2,0.1463
11,23,3,0.1448
11,23,4,0.1462
11,23,5,0.1682
11,23,6,0.1991
11,23,7,0.2008
11,23,8,0.2017
11,23,9,0.2012
11,23,10,0.1989
11,23,11,0.1985
11,23,12,0.1963
11,23,13,0.1998
11,23,14,0.2013
11,23,15,0.1982
11,23,16,0.1999
11,23,17,0.2056
11,23,18,0.2011
11,23,19,0.1945
11,23,20,0.1936
11,23,21,0.1902
11,23,22,0.1775
11,23,23,0.1696
11,24,0,0.1604
11,24,1,0.1565
11,24,2,0.1511
11,24,3,0.1531
11,24,4,0.1511
11,24,5,0.1597
11,24,6,0.1591
11,24,7,0.1564
11,24,8,0.1651
11,24,9,0.1699
11,24,10,0.1823
11,24,11,0.1836
11,24,12,0.1837
11,24,13,0.1833
11,24,14,0.1779
11,24,15,0.1775
11,24,16,0.1817
11,24,17,0.1798
11,24,18,0.1791
11,24,19,0.1744
11,24,20,0.1752
11,24,21,0.1733
11,24,22,0.162
11,24,23,0.1639
11,25,0,0.1589
11,25,1,0.1595
11,25,2,0.1607
11,25,3,0.1572
11,25,4,0.1607
11,25,5,0.1703
11,25,6,0.1772
11,25,7,0.1679
11,25,8,0.1773
11,25,9,0.1797
11,25,10,0.1806
11,25,11,0.1747
11,25,12,0.1708
11,25,13,0.1744
11,25,14,0.1746
11,25,15,0.1793
11,25,16,0.1911
11,25,17,0.1965
11,25,18,0.1943
11,25,19,0.1934
11,25,20,0.1876
11,25,21,0.1862
11,25,22,0.1702
11,25,23,0.1615
11,26,0,0.1539
11,26,1,0.151
11,26,2,0.1491
11,26,3,0.1446
11,26,4,0.1436
11,26,5,0.1493
11,26,6,0.1568
11,26,7,0.1565
11,26,8,0.1613
11,26,9,0.1709
11,26,10,0.1767
11,26,11,0.1779
11,26,12,0.1773
11,26,13,0.1761
11,26,14,0.1734
11,26,15,0.1757
11,26,16,0.1871
11,26,17,0.2002
11,26,18,0.1982
11,26,19,0.1953
11,26,20,0.187
11,26,21,0.1818
11,26,22,0.1697
11,26,23,0.1752
11,27,0,0.1702
11,27,1,0.1622
11,27,2,0.164
11,27,3,0.1569
11,27,4,0.1544
11,27,5,0.1556
11,27,6,0.1664
11,27,7,0.1657
11,27,8,0.1681
11,27,9,0.1743
11,27,10,0.175
11,27,11,0.1736
11,27,12,0.1742
11,27,13,0.1745
11,27,14,0.1727
11,27,15,0.179
11,27,16,0.1952
11,27,17,0.2137
11,27,18,0.2076
11,27,19,0.2058
11,27,20,0.2052
11,27,21,0.1981
11,27,22,0.1823
11,27,23,0.1792
11,28,0,0.1838
11,28,1,0.1775
11,28,2,0.1722
11,28,3,0.1745
11,28,4,0.1794
11,28,5,0.192
11,28,6,0.212
11,28,7,0.2139
11,28,8,0.2107
11,28,9,0.2062
11,28,10,0.2053
11,28,11,0.201
11,28,12,0.1956
11,28,13,0.1976
11,28,14,0.2007
11,28,15,0.2007
11,28,16,0.2077
11,28,17,0.2206
11,28,18,0.218
11,28,19,0.2081
11,28,20,0.2033
11,28,21,0.198
11,28,22,0.1748
11,28,23,0.1671
11,29,0,0.1653
11,29,1,0.1619
11,29,2,0.1633
11,29,3,0.1615
11,29,4,0.158
11,29,5,0.1664
11,29,6,0.1765
11,29,7,0.1917
11,29,8,0.1984
11,29,9,0.2029
11,29,10,0.2093
11,29,11,0.2081
11,29,12,0.2109
11,29,13,0.2205
11,29,14,0.2192
11,29,15,0.227
11,29,16,0.2304
11,29,17,0.2277
11,29,18,0.2295
11,29,19,0.2297
11,29,20,0.223
11,29,21,0.2085
11,29,22,0.1862
11,29,23,0.1774
11,30,0,0.173
11,30,1,0.1773
11,30,2,0.1755
11,30,3,0.1759
11,30,4,0.1768
11,30,5,0.1821
11,30,6,0.1871
11,30,7,0.1956
11,30,8,0.1991
11,30,9,0.1974
11,30,10,0.1954
11,30,11,0.1928
11,30,12,0.195
11,30,13,0.1967
11,30,14,0.1992
11,30,15,0.195
11,30,16,0.2052
11,30,17,0.208
11,30,18,0.2095
11,30,19,0.2069
11,30,20,0.1957
11,30,21,0.1795
11,30,22,0.1643
11,30,23,0.1617
12,1,0,0.1572
12,1,1,0.1607
12,1,2,0.1624
12,1,3,0.1638
12,1,4,0.1553
12,1,5,0.16
12,1,6,0.1737
12,1,7,0.1761
12,1,8,0.1788
12,1,9,0.1826
12,1,10,0.1769
12,1,11,0.1785
12,1,12,0.1766
12,1,13,0.1766
12,1,14,0.1831
12,1,15,0.1872
12,1,16,0.1916
12,1,17,0.2016
12,1,18,0.1998
12,1,19,0.1982
12,1,20,0.1938
12,1,21,0.1852
12,1,22,0.1646
12,1,23,0.1648
12,2,0,0.155
12,2,1,0.1518
12,2,2,0.1505
12,2,3,0.1533
12,2,4,0.1537
12,2,5,0.1606
12,2,6,0.1857
12,2,7,0.1846
12,2,8,0.1829
12,2,9,0.1815
12,2,10,0.1798
12,2,11,0.1764
12,2,12,0.1821
12,2,13,0.1855
12,2,14,0.1889
12,2,15,0.1929
12,2,16,0.1933
12,2,17,0.2018
12,2,18,0.2004
12,2,19,0.1986
12,2,20,0.1941
12,2,21,0.1822
12,2,22,0.172
12,2,23,0.166
12,3,0,0.1528
12,3,1,0.1462
12,3,2,0.1439
12,3,3,0.1426
12,3,4,0.1435
12,3,5,0.1503
12,3,6,0.1598
12,3,7,0.1556
12,3,8,0.1735
12,3,9,0.1793
12,3,10,0.1771
12,3,11,0.1789
12,3,12,0.1808
12,3,13,0.1841
12,3,14,0.1806
12,3,15,0.1883
12,3,16,0.1869
12,3,17,0.1939
12,3,18,0.1967
12,3,19,0.1881
12,3,20,0.1889
12,3,21,0.192
12,3,22,0.1813
12,3,23,0.1789
12,4,0,0.1535
12,4,1,0.1543
12,4,2,0.1534
12,4,3,0.1549
12,4,4,0.1548
12,4,5,0.158
12,4,6,0.1577
12,4,7,0.1532
12,4,8,0.1649
12,4,9,0.1742
12,4,10,0.1823
12,4,11,0.1795
12,4,12,0.1798
12,4,13,0.18
12,4,14,0.1814
12,4,15,0.1876
12,4,16,0.1958
12,4,17,0.21
12,4,18,0.2116
12,4,19,0.2037
12,4,20,0.2063
12,4,21,0.192
12,4,22,0.1709
12,4,23,0.1677
12,5,0,0.1635
12,5,1,0.1602
12,5,2,0.1546
12,5,3,0.1544
12,5,4,0.1564
12,5,5,0.1647
12,5,6,0.1816
12,5,7,0.1811
12,5,8,0.1838
12,5,9,0.1872
12,5,10,0.1869
12,5,11,0.1887
12,5,12,0.1846
12,5,13,0.1827
12,5,14,0.1789
12,5,15,0.1835
12,5,16,0.1977
12,5,17,0.2011
12,5,18,0.1996
12,5,19,0.1968
12,5,20,0.1995
12,5,21,0.19
12,5,22,0.174
12,5,23,0.168
12,6,0,0.1719
12,6,1,0.1689
12,6,2,0.1712
12,6,3,0.1703
12,6,4,0.1742
12,6,5,0.1894
12,6,6,0.2002
12,6,7,0.1968
12,6,8,0.1905
12,6,9,0.1961
12,6,10,0.1943
12,6,11,0.1947
12,6,12,0.1954
12,6,13,0.195
12,6,14,0.1973
12,6,15,0.2031
12,6,16,0.2138
12,6,17,0.2174
12,6,18,0.2159
12,6,19,0.2175
12,6,20,0.2193
12,6,21,0.2144
12,6,22,0.203
12,6,23,0.1984
12,7,0,0.1685
12,7,1,0.1651
12,7,2,0.1646
12,7,3,0.1672
12,7,4,0.1719
12,7,5,0.1749
12,7,6,0.1865
12,7,7,0.1822
12,7,8,0.1875
12,7,9,0.2021
12,7,10,0.1931
12,7,11,0.1789
12,7,12,0.181
12,7,13,0.1809
12,7,14,0.179
12,7,15,0.1824
12,7,16,0.1948
12,7,17,0.2115
12,7,18,0.2177
12,7,19,0.2134
12,7,20,0.2027
12,7,21,0.1857
12,7,22,0.1686
12,7,23,0.1524
12,8,0,0.1512
12,8,1,0.1449
12,8,2,0.146
12,8,3,0.1494
12,8,4,0.1513
12,8,5,0.1583
12,8,6,0.1982
12,8,7,0.2066
12,8,8,0.1987
12,8,9,0.1963
12,8,10,0.1974
12,8,11,0.2031
12,8,12,0.2057
12,8,13,0.2113
12,8,14,0.2154
12,8,15,0.2112
12,8,16,0.2099
12,8,17,0.2093
12,8,18,0.211
12,8,19,0.2111
12,8,20,0.2087
12,8,21,0.2025
12,8,22,0.2003
12,8,23,0.1925
12,9,0,0.1837
12,9,1,0.178
12,9,2,0.1756
12,9,3,0.174
12,9,4,0.1822
12,9,5,0.1899
12,9,6,0.2009
12,9,7,0.1978
12,9,8,0.2113
12,9,9,0.2052
12,9,10,0.2028
12,9,11,0.2025
12,9,12,0.2054
12,9,13,0.1984
12,9,14,0.1943
12,9,15,0.1983
12,9,16,0.2083
12,9,17,0.2145
12,9,18,0.2142
12,9,19,0.2146
12,9,20,0.2088
12,9,21,0.2059
12,9,22,0.2003
12,9,23,0.1925
12,10,0,0.1789
12,10,1,0.1773
12,10,2,0.1721
12,10,3,0.1731
12,10,4,0.1724
12,10,5,0.1776
12,10,6,0.1806
12,10,7,0.1855
12,10,8,0.1936
12,10,9,0.199
12,10,10,0.2042
12,10,11,0.2027
12,10,12,0.2011
12,10,13,0.2053
12,10,14,0.2094
12,10,15,0.211
12,10,16,0.2196
12,10,17,0.2217
12,10,18,0.2213
12,10,19,0.2246
12,10,20,0.2274
12,10,21,0.2192
12,10,22,0.2122
12,10,23,0.206
12,11,0,0.2011
12,11,1,0.1975
12,11,2,0.1957
12,11,3,0.1931
12,11,4,0.1962
12,11,5,0.2011
12,11,6,0.1994
12,11,7,0.1963
12,11,8,0.2009
12,11,9,0.2031
12,11,10,0.2059
12,11,11,0.206
12,11,12,0.204
12,11,13,0.2029
12,11,14,0.2051
12,11,15,0.2092
12,11,16,0.2134
12,11,17,0.218
12,11,18,0.219
12,11,19,0.2139
12,11,20,0.211
12,11,21,0.2066
12,11,22,0.2038
12,11,23,0.1974
12,12,0,0.1928
12,12,1,0.1936
12,12,2,0.1903
12,12,3,0.1895
12,12,4,0.1907
12,12,5,0.1936
12,12,6,0.2002
12,12,7,0.2005
12,12,8,0.2018
12,12,9,0.2099
12,12,10,0.2109
12,12,11,0.2108
12,12,12,0.208
12,12,13,0.2078
12,12,14,0.2028
12,12,15,0.2016
12,12,16,0.2104
12,12,17,0.2129
12,12,18,0.2146
12,12,19,0.211
12,12,20,0.2119
12,12,21,0.2028
12,12,22,0.1919
12,12,23,0.187
12,13,0,0.1749
12,13,1,0.1711
12,13,2,0.171
12,13,3,0.1736
12,13,4,0.1733
12,13,5,0.1793
12,13,6,0.1902
12,13,7,0.2005
12,13,8,0.2007
12,13,9,0.1943
12,13,10,0.1902
12,13,11,0.1906
12,13,12,0.1907
12,13,13,0.1917
12,13,14,0.192
12,13,15,0.192
12,13,16,0.2049
12,13,17,0.2119
12,13,18,0.2111
12,13,19,0.2052
12,13,20,0.204
12,13,21,0.1946
12,13,22,0.1813
12,13,23,0.1762
12,14,0,0.1758
12,14,1,0.1731
12,14,2,0.1696
12,14,3,0.1685
12,14,4,0.1713
12,14,5,0.1747
12,14,6,0.1874
12,14,7,0.1975
12,14,8,0.2027
12,14,9,0.1994
12,14,10,0.196
12,14,11,0.191
12,14,12,0.1836
12,14,13,0.1854
12,14,14,0.1849
12,14,15,0.1882
12,14,16,0.1988
12,14,17,0.2052
12,14,18,0.2099
12,14,19,0.2082
12,14,20,0.2006
12,14,21,0.1984
12,14,22,0.1834
12,14,23,0.1717
12,15,0,0.1623
12,15,1,0.159
12,15,2,0.1574
12,15,3,0.1593
12,15,4,0.1587
12,15,5,0.1672
12,15,6,0.1829
12,15,7,0.1947
12,15,8,0.1996
12,15,9,0.2013
12,15,10,0.2042
12,15,11,0.2081
12,15,12,0.2055
12,15,13,0.2108
12,15,14,0.2088
12,15,15,0.1994
12,15,16,0.2055
12,15,17,0.2141
12,15,18,0.2153
12,15,19,0.2158
12,15,20,0.2229
12,15,21,0.2214
12,15,22,0.2152
12,15,23,0.2005
12,16,0,0.1675
12,16,1,0.1582
12,16,2,0.158
12,16,3,0.1631
12,16,4,0.1689
12,16,5,0.192
12,16,6,0.2129
12,16,7,0.2185
12,16,8,0.2224
12,16,9,0.2248
12,16,10,0.229
12,16,11,0.2283
12,16,12,0.2332
12,16,13,0.2253
12,16,14,0.2277
12,16,15,0.2371
12,16,16,0.2378
12,16,17,0.2425
12,16,18,0.2365
12,16,19,0.2325
12,16,20,0.2282
12,16,21,0.2242
12,16,22,0.204
12,16,23,0.1881
12,17,0,0.1783
12,17,1,0.1703
12,17,2,0.1636
12,17,3,0.1583
12,17,4,0.1577
12,17,5,0.157
12,17,6,0.1631
12,17,7,0.1629
12,17,8,0.1654
12,17,9,0.1789
12,17,10,0.1874
12,17,11,0.1923
12,17,12,0.1979
12,17,13,0.2014
12,17,14,0.2048
12,17,15,0.1986
12,17,16,0.2038
12,17,17,0.2058
12,17,18,0.2047
12,17,19,0.1981
12,17,20,0.1917
12,17,21,0.1934
12,17,22,0.1911
12,17,23,0.184
12,18,0,0.1765
12,18,1,0.1652
12,18,2,0.1646
12,18,3,0.1625
12,18,4,0.1567
12,18,5,0.1599
12,18,6,0.1625
12,18,7,0.1508
12,18,8,0.1509
12,18,9,0.1623
12,18,10,0.169
12,18,11,0.1685
12,18,12,0.167
12,18,13,0.1654
12,18,14,0.1604
12,18,15,0.1643
12,18,16,0.1735
12,18,17,0.1874
12,18,18,0.1881
12,18,19,0.1887
12,18,20,0.1873
12,18,21,0.1829
12,18,22,0.1768
12,18,23,0.1702
12,19,0,0.1765
12,19,1,0.1763
12,19,2,0.1838
12,19,3,0.1863
12,19,4,0.1917
12,19,5,0.2037
12,19,6,0.2224
12,19,7,0.2333
12,19,8,0.2352
12,19,9,0.2431
12,19,10,0.2383
12,19,11,0.2346
12,19,12,0.2313
12,19,13,0.232
12,19,14,0.2277
12,19,15,0.2274
12,19,16,0.2292
12,19,17,0.2328
12,19,18,0.2343
12,19,19,0.2273
12,19,20,0.2302
12,19,21,0.2232
12,19,22,0.2133
12,19,23,0.1957
12,20,0,0.1939
12,20,1,0.1879
12,20,2,0.1752
12,20,3,0.1763
12,20,4,0.1735
12,20,5,0.177
12,20,6,0.1963
12,20,7,0.209
12,20,8,0.198
12,20,9,0.204
12,20,10,0.2007
12,20,11,0.1969
12,20,12,0.1955
12,20,13,0.1932
12,20,14,0.1941
12,20,15,0.1978
12,20,16,0.2118
12,20,17,0.2151
12,20,18,0.2109
12,20,19,0.2053
12,20,20,0.2051
12,20,21,0.2025
12,20,22,0.2011
12,20,23,0.1997
12,21,0,0.1815
12,21,1,0.1676
12,21,2,0.1706
12,21,3,0.169
12,21,4,0.1657
12,21,5,0.1731
12,21,6,0.1801
12,21,7,0.1803
12,21,8,0.18
12,21,9,0.1799
12,21,10,0.1762
12,21,11,0.1753
12,21,12,0.1741
12,21,13,0.1741
12,21,14,0.177
12,21,15,0.1833
12,21,16,0.1921
12,21,17,0.1994
12,21,18,0.1998
12,21,19,0.198
12,21,20,0.1944
12,21,21,0.191
12,21,22,0.186
12,21,23,0.1821
12,22,0,0.1816
12,22,1,0.185
12,22,2,0.1793
12,22,3,0.1785
12,22,4,0.1765
12,22,5,0.1737
12,22,6,0.1872
12,22,7,0.1972
12,22,8,0.1882
12,22,9,0.1835
12,22,10,0.1841
12,22,11,0.1843
12,22,12,0.1888
12,22,13,0.1806
12,22,14,0.1738
12,22,15,0.1747
12,22,16,0.1852
12,22,17,0.1909
12,22,18,0.1923
12,22,19,0.1917
12,22,20,0.1892
12,22,21,0.1835
12,22,22,0.17
12,22,23,0.1681
12,23,0,0.167
12,23,1,0.1605
12,23,2,0.1616
12,23,3,0.1592
12,23,4,0.1597
12,23,5,0.1633
12,23,6,0.1699
12,23,7,0.175
12,23,8,0.1764
12,23,9,0.1723
12,23,10,0.165
12,23,11,0.1653
12,23,12,0.1629
12,23,13,0.1631
12,23,14,0.1634
12,23,15,0.1724
12,23,16,0.1802
12,23,17,0.1891
12,23,18,0.1885
12,23,19,0.1878
12,23,20,0.185
12,23,21,0.1733
12,23,22,0.1604
12,23,23,0.1533
12,24,0,0.1485
12,24,1,0.1468
12,24,2,0.144
12,24,3,0.1423
12,24,4,0.1408
12,24,5,0.1365
12,24,6,0.1359
12,24,7,0.1484
12,24,8,0.1542
12,24,9,0.1655
12,24,10,0.1711
12,24,11,0.1733
12,24,12,0.1729
12,24,13,0.1676
12,24,14,0.1622
12,24,15,0.1566
12,24,16,0.1643
12,24,17,0.1641
12,24,18,0.1599
12,24,19,0.1575
12,24,20,0.1518
12,24,21,0.1512
12,24,22,0.1511
12,24,23,0.1436
12,25,0,0.1204
12,25,1,0.1144
12,25,2,0.1174
12,25,3,0.1173
12,25,4,0.1198
12,25,5,0.1233
12,25,6,0.1218
12,25,7,0.1242
12,25,8,0.1323
12,25,9,0.1341
12,25,10,0.1316
12,25,11,0.1289
12,25,12,0.1278
12,25,13,0.1262
12,25,14,0.1297
12,25,15,0.132
12,25,16,0.1427
12,25,17,0.1518
12,25,18,0.156
12,25,19,0.1525
12,25,20,0.1475
12,25,21,0.1489
12,25,22,0.1515
12,25,23,0.1321
12,26,0,0.1265
12,26,1,0.1295
12,26,2,0.1239
12,26,3,0.1248
12,26,4,0.1247
12,26,5,0.1282
12,26,6,0.1388
12,26,7,0.1333
12,26,8,0.1415
12,26,9,0.1512
12,26,10,0.158
12,26,11,0.1648
12,26,12,0.1573
12,26,13,0.1524
12,26,14,0.1542
12,26,15,0.1617
12,26,16,0.1783
12,26,17,0.1827
12,26,18,0.1725
12,26,19,0.1672
12,26,20,0.1654
12,26,21,0.161
12,26,22,0.1506
12,26,23,0.1373
12,27,0,0.1374
12,27,1,0.139
12,27,2,0.1256
12,27,3,0.1138
12,27,4,0.121
12,27,5,0.1261
12,27,6,0.1301
12,27,7,0.1341
12,27,8,0.1423
12,27,9,0.1486
12,27,10,0.151
12,27,11,0.1554
12,27,12,0.1483
12,27,13,0.1443
12,27,14,0.1512
12,27,15,0.1502
12,27,16,0.157
12,27,17,0.1618
12,27,18,0.1641
12,27,19,0.1598
12,27,20,0.1554
12,27,21,0.1471
12,27,22,0.1344
12,27,23,0.1233
12,28,0,0.1368
12,28,1,0.131
12,28,2,0.1264
12,28,3,0.1276
12,28,4,0.1285
12,28,5,0.1326
12,28,6,0.1427
12,28,7,0.1463
12,28,8,0.1488
12,28,9,0.1592
12,28,10,0.1674
12,28,11,0.1723
12,28,12,0.1682
12,28,13,0.1625
12,28,14,0.1669
12,28,15,0.17
12,28,16,0.1742
12,28,17,0.1844
12,28,18,0.1839
12,28,19,0.1823
12,28,20,0.1756
12,28,21,0.1693
12,28,22,0.1599
12,28,23,0.157
12,29,0,0.1625
12,29,1,0.1593
12,29,2,0.1521
12,29,3,0.1526
12,29,4,0.1559
12,29,5,0.1549
12,29,6,0.1569
12,29,7,0.1557
12,29,8,0.1593
12,29,9,0.1661
12,29,10,0.1685
12,29,11,0.1721
12,29,12,0.1694
12,29,13,0.1708
12,29,14,0.1701
12,29,15,0.1685
12,29,16,0.1702
12,29,17,0.1742
12,29,18,0.1772
12,29,19,0.1766
12,29,20,0.1762
12,29,21,0.1692
12,29,22,0.1567
12,29,23,0.1477
12,30,0,0.1447
12,30,1,0.1387
12,30,2,0.1337
12,30,3,0.1334
12,30,4,0.135
12,30,5,0.1356
12,30,6,0.1433
12,30,7,0.1434
12,30,8,0.1393
12,30,9,0.1432
12,30,10,0.1442
12,30,11,0.1472
12,30,12,0.1496
12,30,13,0.1484
12,30,14,0.1468
12,30,15,0.1509
12,30,16,0.1556
12,30,17,0.1544
12,30,18,0.1604
12,30,19,0.1581
12,30,20,0.1591
12,30,21,0.1562
12,30,22,0.1456
12,30,23,0.134
12,31,0,0.1389
12,31,1,0.1391
12,31,2,0.1316
12,31,3,0.1327
12,31,4,0.1333
12,31,5,0.135
12,31,6,0.1334
12,31,7,0.134
12,31,8,0.1425
12,31,9,0.1467
12,31,10,0.1505
12,31,11,0.1504
12,31,12,0.1533
12,31,13,0.1508
12,31,14,0.1476
12,31,15,0.147
12,31,16,0.1547
12,31,17,0.1663
12,31,18,0.1656
12,31,19,0.1604
12,31,20,0.1509
12,31,21,0.1419
12,31,22,0.1393
12,31,23,0.1394
