month,day_of_month,hour,solar_kw
2,28,6,0.54
2,28,7,13.2
2,28,8,35.02
2,28,9,56.02
2,28,10,73.04
2,28,11,82.62
2,28,12,83.9
2,28,13,78.07
2,28,14,65.02
2,28,15,45.67
2,28,16,22.91
2,28,17,3.1
2,28,18,0.0
2,28,19,0.0
2,28,20,0.0
2,28,21,0.0
2,28,22,0.0
2,28,23,0.0
2,29,0,0.0
2,29,1,0.0
2,29,2,0.0
2,29,3,0.0
2,29,4,0.0
2,29,5,0.0
2,29,6,0.53
2,29,7,7.39
2,29,8,13.63
2,29,9,16.27
2,29,10,13.88
2,29,11,37.82
2,29,12,67.59
2,29,13,64.52
2,29,14,58.01
2,29,15,41.17
2,29,16,22.4
2,29,17,3.34
2,29,18,0.0
2,29,19,0.0
2,29,20,0.0
2,29,21,0.0
2,29,22,0.0
2,29,23,0.0
3,1,0,0.0
3,1,1,0.0
3,1,2,0.0
3,1,3,0.0
3,1,4,0.0
3,1,5,0.0
3,1,6,0.77
3,1,7,15.61
3,1,8,38.59
3,1,9,59.03
3,1,10,74.09
3,1,11,82.36
3,1,12,82.91
3,1,13,75.61
3,1,14,62.05
3,1,15,41.33
3,1,16,20.41
3,1,17,2.63
3,1,18,0.0
3,1,19,0.0
3,1,20,0.0
3,1,21,0.0
3,1,22,0.0
3,1,23,0.0
3,2,0,0.0
3,2,1,0.0
3,2,2,0.0
3,2,3,0.0
3,2,4,0.0
3,2,5,0.0
3,2,6,0.53
3,2,7,11.25
3,2,8,30.47
3,2,9,49.52
3,2,10,68.53
3,2,11,76.75
3,2,12,88.75
3,2,13,82.5
3,2,14,68.95
3,2,15,49.43
3,2,16,26.45
3,2,17,4.35
3,2,18,0.0
3,2,19,0.0
3,2,20,0.0
3,2,21,0.0
3,2,22,0.0
3,2,23,0.0
3,3,0,0.0
3,3,1,0.0
3,3,2,0.0
3,3,3,0.0
3,3,4,0.0
3,3,5,0.0
3,3,6,1.17
3,3,7,17.27
3,3,8,39.82
3,3,9,60.41
3,3,10,73.85
3,3,11,77.86
3,3,12,70.86
3,3,13,53.76
3,3,14,54.22
3,3,15,35.89
3,3,16,17.88
3,3,17,2.42
3,3,18,0.0
3,3,19,0.0
3,3,20,0.0
3,3,21,0.0
3,3,22,0.0
3,3,23,0.0
3,4,0,0.0
3,4,1,0.0
3,4,2,0.0
3,4,3,0.0
3,4,4,0.0
3,4,5,0.0
3,4,6,0.61
3,4,7,7.14
3,4,8,16.94
3,4,9,27.21
3,4,10,37.67
3,4,11,48.11
3,4,12,50.73
3,4,13,45.52
3,4,14,49.39
3,4,15,34.4
3,4,16,18.86
3,4,17,3.42
3,4,18,0.0
3,4,19,0.0
3,4,20,0.0
3,4,21,0.0
3,4,22,0.0
3,4,23,0.0
3,5,0,0.0
3,5,1,0.0
3,5,2,0.0
3,5,3,0.0
3,5,4,0.0
3,5,5,0.0
3,5,6,1.49
3,5,7,18.93
3,5,8,41.97
3,5,9,62.65
3,5,10,75.87
3,5,11,61.79
3,5,12,64.66
3,5,13,65.63
3,5,14,48.54
3,5,15,31.01
3,5,16,16.97
3,5,17,3.12
3,5,18,0.0
3,5,19,0.0
3,5,20,0.0
3,5,21,0.0
3,5,22,0.0
3,5,23,0.0
3,6,0,0.0
3,6,1,0.0
3,6,2,0.0
3,6,3,0.0
3,6,4,0.0
3,6,5,0.0
3,6,6,0.71
3,6,7,7.27
3,6,8,16.79
3,6,9,26.7
3,6,10,42.47
3,6,11,66.69
3,6,12,77.6
3,6,13,75.39
3,6,14,62.36
3,6,15,43.06
3,6,16,22.61
3,6,17,3.85
3,6,18,0.0
3,6,19,0.0
3,6,20,0.0
3,6,21,0.0
3,6,22,0.0
3,6,23,0.0
3,7,0,0.0
3,7,1,0.0
3,7,2,0.0
3,7,3,0.0
3,7,4,0.0
3,7,5,0.0
3,7,6,1.2
3,7,7,14.87
3,7,8,38.01
3,7,9,61.31
3,7,10,75.45
3,7,11,82.24
3,7,12,87.95
3,7,13,81.35
3,7,14,68.4
3,7,15,48.58
3,7,16,25.27
3,7,17,4.39
3,7,18,0.0
3,7,19,0.0
3,7,20,0.0
3,7,21,0.0
3,7,22,0.0
3,7,23,0.0
3,8,0,0.0
3,8,1,0.0
3,8,2,0.0
3,8,3,0.0
3,8,4,0.0
3,8,5,0.0
3,8,6,1.29
3,8,7,13.91
3,8,8,30.95
3,8,9,49.63
3,8,10,60.25
3,8,11,71.08
3,8,12,76.46
3,8,13,70.91
3,8,14,57.52
3,8,15,37.63
3,8,16,20.48
3,8,17,3.77
3,8,18,0.0
3,8,19,0.0
3,8,20,0.0
3,8,21,0.0
3,8,22,0.0
3,8,23,0.0
3,9,0,0.0
3,9,1,0.0
3,9,2,0.0
3,9,3,0.0
3,9,4,0.0
3,9,5,0.0
3,9,6,1.93
3,9,7,19.8
3,9,8,42.94
3,9,9,64.32
3,9,10,78.8
3,9,11,88.9
3,9,12,89.07
3,9,13,81.31
3,9,14,65.36
3,9,15,43.51
3,9,16,24.01
3,9,17,4.54
3,9,18,0.0
3,9,19,0.0
3,9,20,0.0
3,9,21,0.0
3,9,22,0.0
3,9,23,0.0
3,10,0,0.0
3,10,1,0.0
3,10,2,0.0
3,10,3,0.0
3,10,4,0.0
3,10,5,0.0
3,10,6,1.42
3,10,7,13.66
3,10,8,29.32
3,10,9,46.16
3,10,10,54.37
3,10,11,52.29
3,10,12,57.02
3,10,13,49.67
3,10,14,40.84
3,10,15,33.14
3,10,16,15.61
3,10,17,3.45
3,10,18,0.0
3,10,19,0.0
3,10,20,0.0
3,10,21,0.0
3,10,22,0.0
3,10,23,0.0
3,11,0,0.0
3,11,1,0.0
3,11,2,0.0
3,11,3,0.0
3,11,4,0.0
3,11,5,0.0
3,11,6,1.29
3,11,7,12.37
3,11,8,30.25
3,11,9,46.92
3,11,10,63.71
3,11,11,73.93
3,11,12,70.57
3,11,13,76.55
3,11,14,70.82
3,11,15,49.58
3,11,16,27.67
3,11,17,5.81
3,11,18,0.0
3,11,19,0.0
3,11,20,0.0
3,11,21,0.0
3,11,22,0.0
3,11,23,0.0
3,12,0,0.0
3,12,1,0.0
3,12,2,0.0
3,12,3,0.0
3,12,4,0.0
3,12,5,0.0
3,12,6,2.89
3,12,7,23.02
3,12,8,46.04
3,12,9,66.74
3,12,10,80.01
3,12,11,89.59
3,12,12,87.93
3,12,13,74.01
3,12,14,38.1
3,12,15,26.44
3,12,16,15.82
3,12,17,3.67
3,12,18,0.0
3,12,19,0.0
3,12,20,0.0
3,12,21,0.0
3,12,22,0.0
3,12,23,0.0
3,13,0,0.0
3,13,1,0.0
3,13,2,0.0
3,13,3,0.0
3,13,4,0.0
3,13,5,0.0
3,13,6,1.56
3,13,7,7.81
3,13,8,16.98
3,13,9,28.38
3,13,10,31.54
3,13,11,28.43
3,13,12,23.22
3,13,13,24.95
3,13,14,17.73
3,13,15,11.93
3,13,16,6.73
3,13,17,1.59
3,13,18,0.0
3,13,19,0.0
3,13,20,0.0
3,13,21,0.0
3,13,22,0.0
3,13,23,0.0
3,14,0,0.0
3,14,1,0.0
3,14,2,0.0
3,14,3,0.0
3,14,4,0.0
3,14,5,0.0
3,14,6,0.61
3,14,7,3.55
3,14,8,8.65
3,14,9,13.24
3,14,10,16.59
3,14,11,14.21
3,14,12,11.87
3,14,13,10.39
3,14,14,7.46
3,14,15,6.59
3,14,16,4.67
3,14,17,1.2
3,14,18,0.0
3,14,19,0.0
3,14,20,0.0
3,14,21,0.0
3,14,22,0.0
3,14,23,0.0
3,15,0,0.0
3,15,1,0.0
3,15,2,0.0
3,15,3,0.0
3,15,4,0.0
3,15,5,0.0
3,15,6,1.84
3,15,7,9.8
3,15,8,19.29
3,15,9,28.3
3,15,10,35.7
3,15,11,30.49
3,15,12,32.16
3,15,13,32.96
3,15,14,31.96
3,15,15,28.9
3,15,16,16.38
3,15,17,4.53
3,15,18,0.0
3,15,19,0.0
3,15,20,0.0
3,15,21,0.0
3,15,22,0.0
3,15,23,0.0
3,16,0,0.0
3,16,1,0.0
3,16,2,0.0
3,16,3,0.0
3,16,4,0.0
3,16,5,0.0
3,16,6,3.06
3,16,7,18.84
3,16,8,35.83
3,16,9,53.19
3,16,10,62.69
3,16,11,73.43
3,16,12,77.91
3,16,13,59.88
3,16,14,52.0
3,16,15,34.23
3,16,16,19.56
3,16,17,4.61
3,16,18,0.0
3,16,19,0.0
3,16,20,0.0
3,16,21,0.0
3,16,22,0.0
3,16,23,0.0
3,17,0,0.0
3,17,1,0.0
3,17,2,0.0
3,17,3,0.0
3,17,4,0.0
3,17,5,0.0
3,17,6,3.37
3,17,7,22.72
3,17,8,45.81
3,17,9,70.45
3,17,10,81.14
3,17,11,59.93
3,17,12,58.34
3,17,13,63.42
3,17,14,57.3
3,17,15,38.58
3,17,16,21.82
3,17,17,5.63
3,17,18,0.0
3,17,19,0.0
3,17,20,0.0
3,17,21,0.0
3,17,22,0.0
3,17,23,0.0
3,18,0,0.0
3,18,1,0.0
3,18,2,0.0
3,18,3,0.0
3,18,4,0.0
3,18,5,0.0
3,18,6,5.31
3,18,7,28.11
3,18,8,51.68
3,18,9,72.09
3,18,10,86.4
3,18,11,88.5
3,18,12,57.07
3,18,13,53.45
3,18,14,50.19
3,18,15,35.45
3,18,16,22.01
3,18,17,6.76
3,18,18,0.0
3,18,19,0.0
3,18,20,0.0
3,18,21,0.0
3,18,22,0.0
3,18,23,0.0
3,19,0,0.0
3,19,1,0.0
3,19,2,0.0
3,19,3,0.0
3,19,4,0.0
3,19,5,0.0
3,19,6,3.57
3,19,7,17.51
3,19,8,30.27
3,19,9,42.65
3,19,10,61.31
3,19,11,53.47
3,19,12,48.27
3,19,13,30.77
3,19,14,30.96
3,19,15,21.24
3,19,16,11.21
3,19,17,3.27
3,19,18,0.0
3,19,19,0.0
3,19,20,0.0
3,19,21,0.0
3,19,22,0.0
3,19,23,0.0
3,20,0,0.0
3,20,1,0.0
3,20,2,0.0
3,20,3,0.0
3,20,4,0.0
3,20,5,0.0
3,20,6,3.22
3,20,7,11.43
3,20,8,17.97
3,20,9,23.75
3,20,10,30.2
3,20,11,50.76
3,20,12,55.54
3,20,13,59.56
3,20,14,39.04
3,20,15,28.22
3,20,16,16.97
3,20,17,4.14
3,20,18,0.0
3,20,19,0.0
3,20,20,0.0
3,20,21,0.0
3,20,22,0.0
3,20,23,0.0
3,21,0,0.0
3,21,1,0.0
3,21,2,0.0
3,21,3,0.0
3,21,4,0.0
3,21,5,0.0
3,21,6,4.74
3,21,7,24.26
3,21,8,48.25
3,21,9,70.74
3,21,10,88.98
3,21,11,91.02
3,21,12,91.97
3,21,13,84.17
3,21,14,60.25
3,21,15,45.51
3,21,16,28.57
3,21,17,9.15
3,21,18,0.0
3,21,19,0.0
3,21,20,0.0
3,21,21,0.0
3,21,22,0.0
3,21,23,0.0
3,22,0,0.0
3,22,1,0.0
3,22,2,0.0
3,22,3,0.0
3,22,4,0.0
3,22,5,0.0
3,22,6,6.38
3,22,7,28.39
3,22,8,51.65
3,22,9,72.37
3,22,10,86.85
3,22,11,97.13
3,22,12,96.42
3,22,13,88.4
3,22,14,74.59
3,22,15,53.6
3,22,16,30.38
3,22,17,8.45
3,22,18,0.0
3,22,19,0.0
3,22,20,0.0
3,22,21,0.0
3,22,22,0.0
3,22,23,0.0
3,23,0,0.0
3,23,1,0.0
3,23,2,0.0
3,23,3,0.0
3,23,4,0.0
3,23,5,0.0
3,23,6,3.85
3,23,7,16.2
3,23,8,30.39
3,23,9,43.73
3,23,10,57.89
3,23,11,60.73
3,23,12,79.85
3,23,13,70.22
3,23,14,66.48
3,23,15,47.41
3,23,16,27.99
3,23,17,7.74
3,23,18,0.0
3,23,19,0.0
3,23,20,0.0
3,23,21,0.0
3,23,22,0.0
3,23,23,0.0
3,24,0,0.0
3,24,1,0.0
3,24,2,0.0
3,24,3,0.0
3,24,4,0.0
3,24,5,0.0
3,24,6,4.63
3,24,7,20.85
3,24,8,38.62
3,24,9,58.01
3,24,10,68.44
3,24,11,76.13
3,24,12,83.88
3,24,13,71.68
3,24,14,50.27
3,24,15,34.2
3,24,16,19.13
3,24,17,5.67
3,24,18,0.0
3,24,19,0.0
3,24,20,0.0
3,24,21,0.0
3,24,22,0.0
3,24,23,0.0
3,25,0,0.0
3,25,1,0.0
3,25,2,0.0
3,25,3,0.0
3,25,4,0.0
3,25,5,0.0
3,25,6,3.38
3,25,7,14.51
3,25,8,23.22
3,25,9,24.17
3,25,10,33.52
3,25,11,53.24
3,25,12,56.2
3,25,13,48.29
3,25,14,40.64
3,25,15,29.4
3,25,16,19.92
3,25,17,7.84
3,25,18,0.0
3,25,19,0.0
3,25,20,0.0
3,25,21,0.0
3,25,22,0.0
3,25,23,0.0
3,26,0,0.0
3,26,1,0.0
3,26,2,0.0
3,26,3,0.0
3,26,4,0.0
3,26,5,0.0
3,26,6,9.1
3,26,7,32.23
3,26,8,56.31
3,26,9,77.22
3,26,10,92.83
3,26,11,100.84
3,26,12,101.15
3,26,13,92.26
3,26,14,77.23
3,26,15,56.06
3,26,16,33.62
3,26,17,10.94
3,26,18,0.0
3,26,19,0.0
3,26,20,0.0
3,26,21,0.0
3,26,22,0.0
3,26,23,0.0
3,27,0,0.0
3,27,1,0.0
3,27,2,0.0
3,27,3,0.0
3,27,4,0.0
3,27,5,0.0
3,27,6,4.43
3,27,7,14.53
3,27,8,25.09
3,27,9,33.41
3,27,10,56.18
3,27,11,68.95
3,27,12,75.6
3,27,13,71.57
3,27,14,49.02
3,27,15,32.79
3,27,16,17.94
3,27,17,6.06
3,27,18,0.0
3,27,19,0.0
3,27,20,0.0
3,27,21,0.0
3,27,22,0.0
3,27,23,0.0
3,28,0,0.0
3,28,1,0.0
3,28,2,0.0
3,28,3,0.0
3,28,4,0.0
3,28,5,0.0
3,28,6,2.61
3,28,7,8.36
3,28,8,14.35
3,28,9,19.91
3,28,10,26.54
3,28,11,36.84
3,28,12,52.22
3,28,13,77.65
3,28,14,64.79
3,28,15,46.44
3,28,16,26.45
3,28,17,8.71
3,28,18,0.0
3,28,19,0.0
3,28,20,0.0
3,28,21,0.0
3,28,22,0.0
3,28,23,0.0
3,29,0,0.0
3,29,1,0.0
3,29,2,0.0
3,29,3,0.0
3,29,4,0.0
3,29,5,0.0
3,29,6,12.42
3,29,7,37.54
3,29,8,62.15
3,29,9,82.87
3,29,10,97.86
3,29,11,105.74
3,29,12,106.13
3,29,13,98.95
3,29,14,84.8
3,29,15,64.71
3,29,16,40.49
3,29,17,15.75
3,29,18,0.0
3,29,19,0.0
3,29,20,0.0
3,29,21,0.0
3,29,22,0.0
3,29,23,0.0
3,30,0,0.0
3,30,1,0.0
3,30,2,0.0
3,30,3,0.0
3,30,4,0.0
3,30,5,0.0
3,30,6,13.26
3,30,7,37.89
3,30,8,62.69
3,30,9,83.21
3,30,10,97.73
3,30,11,105.29
3,30,12,104.48
3,30,13,94.69
3,30,14,77.4
3,30,15,57.71
3,30,16,32.18
3,30,17,11.82
3,30,18,0.0
3,30,19,0.0
3,30,20,0.0
3,30,21,0.0
3,30,22,0.0
3,30,23,0.0
3,31,0,0.0
3,31,1,0.0
3,31,2,0.0
3,31,3,0.0
3,31,4,0.0
3,31,5,0.0
3,31,6,9.38
3,31,7,25.43
3,31,8,43.21
3,31,9,64.31
3,31,10,61.16
3,31,11,65.5
3,31,12,70.35
3,31,13,59.12
3,31,14,49.45
3,31,15,34.77
3,31,16,19.43
3,31,17,7.35
3,31,18,0.0
3,31,19,0.0
3,31,20,0.0
3,31,21,0.0
3,31,22,0.0
3,31,23,0.0
4,1,0,0.0
4,1,1,0.0
4,1,2,0.0
4,1,3,0.0
4,1,4,0.0
4,1,5,0.0
4,1,6,3.95
4,1,7,10.85
4,1,8,19.13
4,1,9,14.09
4,1,10,19.84
4,1,11,42.65
4,1,12,82.25
4,1,13,82.78
4,1,14,72.47
4,1,15,51.79
4,1,16,28.98
4,1,17,10.98
4,1,18,0.0
4,1,19,0.0
4,1,20,0.0
4,1,21,0.0
4,1,22,0.0
4,1,23,0.0
4,2,0,0.0
4,2,1,0.0
4,2,2,0.0
4,2,3,0.0
4,2,4,0.0
4,2,5,0.0
4,2,6,1.9
4,2,7,3.62
4,2,8,5.19
4,2,9,19.14
4,2,10,25.97
4,2,11,35.54
4,2,12,42.85
4,2,13,43.71
4,2,14,53.28
4,2,15,36.45
4,2,16,21.29
4,2,17,7.42
4,2,18,0.33
4,2,19,0.0
4,2,20,0.0
4,2,21,0.0
4,2,22,0.0
4,2,23,0.0
4,3,0,0.0
4,3,1,0.0
4,3,2,0.0
4,3,3,0.0
4,3,4,0.0
4,3,5,0.0
4,3,6,14.32
4,3,7,37.57
4,3,8,62.04
4,3,9,84.24
4,3,10,98.99
4,3,11,102.52
4,3,12,105.74
4,3,13,99.07
4,3,14,84.22
4,3,15,64.51
4,3,16,39.33
4,3,17,13.99
4,3,18,0.51
4,3,19,0.0
4,3,20,0.0
4,3,21,0.0
4,3,22,0.0
4,3,23,0.0
4,4,0,0.0
4,4,1,0.0
4,4,2,0.0
4,4,3,0.0
4,4,4,0.0
4,4,5,0.25
4,4,6,5.27
4,4,7,14.64
4,4,8,25.64
4,4,9,28.81
4,4,10,30.46
4,4,11,22.39
4,4,12,25.11
4,4,13,15.02
4,4,14,11.06
4,4,15,8.27
4,4,16,3.55
4,4,17,0.66
4,4,18,0.19
4,4,19,0.0
4,4,20,0.0
4,4,21,0.0
4,4,22,0.0
4,4,23,0.0
4,5,0,0.0
4,5,1,0.0
4,5,2,0.0
4,5,3,0.0
4,5,4,0.0
4,5,5,0.44
4,5,6,13.14
4,5,7,36.29
4,5,8,60.41
4,5,9,82.26
4,5,10,99.15
4,5,11,108.98
4,5,12,109.53
4,5,13,102.52
4,5,14,87.89
4,5,15,67.47
4,5,16,43.09
4,5,17,17.41
4,5,18,0.81
4,5,19,0.0
4,5,20,0.0
4,5,21,0.0
4,5,22,0.0
4,5,23,0.0
4,6,0,0.0
4,6,1,0.0
4,6,2,0.0
4,6,3,0.0
4,6,4,0.0
4,6,5,0.65
4,6,6,15.08
4,6,7,39.53
4,6,8,63.09
4,6,9,80.95
4,6,10,93.03
4,6,11,102.69
4,6,12,87.11
4,6,13,61.95
4,6,14,60.3
4,6,15,44.25
4,6,16,25.68
4,6,17,9.68
4,6,18,0.48
4,6,19,0.0
4,6,20,0.0
4,6,21,0.0
4,6,22,0.0
4,6,23,0.0
4,7,0,0.0
4,7,1,0.0
4,7,2,0.0
4,7,3,0.0
4,7,4,0.0
4,7,5,0.36
4,7,6,5.46
4,7,7,12.08
4,7,8,22.56
4,7,9,24.88
4,7,10,23.42
4,7,11,26.12
4,7,12,14.71
4,7,13,50.31
4,7,14,44.2
4,7,15,32.38
4,7,16,17.17
4,7,17,4.88
4,7,18,0.42
4,7,19,0.0
4,7,20,0.0
4,7,21,0.0
4,7,22,0.0
4,7,23,0.0
4,8,0,0.0
4,8,1,0.0
4,8,2,0.0
4,8,3,0.0
4,8,4,0.0
4,8,5,0.71
4,8,6,7.52
4,8,7,22.76
4,8,8,38.54
4,8,9,40.98
4,8,10,46.85
4,8,11,52.2
4,8,12,50.28
4,8,13,51.95
4,8,14,52.22
4,8,15,34.53
4,8,16,22.72
4,8,17,10.3
4,8,18,0.8
4,8,19,0.0
4,8,20,0.0
4,8,21,0.0
4,8,22,0.0
4,8,23,0.0
4,9,0,0.0
4,9,1,0.0
4,9,2,0.0
4,9,3,0.0
4,9,4,0.0
4,9,5,0.69
4,9,6,8.43
4,9,7,18.59
4,9,8,12.23
4,9,9,23.82
4,9,10,20.58
4,9,11,23.78
4,9,12,17.65
4,9,13,19.21
4,9,14,20.45
4,9,15,17.6
4,9,16,13.26
4,9,17,5.25
4,9,18,0.49
4,9,19,0.0
4,9,20,0.0
4,9,21,0.0
4,9,22,0.0
4,9,23,0.0
4,10,0,0.0
4,10,1,0.0
4,10,2,0.0
4,10,3,0.0
4,10,4,0.0
4,10,5,1.14
4,10,6,17.79
4,10,7,43.47
4,10,8,68.62
4,10,9,88.94
4,10,10,102.96
4,10,11,109.26
4,10,12,108.35
4,10,13,99.97
4,10,14,84.55
4,10,15,62.27
4,10,16,37.43
4,10,17,14.45
4,10,18,0.79
4,10,19,0.0
4,10,20,0.0
4,10,21,0.0
4,10,22,0.0
4,10,23,0.0
4,11,0,0.0
4,11,1,0.0
4,11,2,0.0
4,11,3,0.0
4,11,4,0.0
4,11,5,0.57
4,11,6,5.81
4,11,7,13.6
4,11,8,22.77
4,11,9,36.07
4,11,10,44.78
4,11,11,90.95
4,11,12,87.19
4,11,13,72.12
4,11,14,62.78
4,11,15,38.79
4,11,16,27.06
4,11,17,9.15
4,11,18,0.65
4,11,19,0.0
4,11,20,0.0
4,11,21,0.0
4,11,22,0.0
4,11,23,0.0
4,12,0,0.0
4,12,1,0.0
4,12,2,0.0
4,12,3,0.0
4,12,4,0.0
4,12,5,0.33
4,12,6,2.83
4,12,7,5.76
4,12,8,11.02
4,12,9,16.27
4,12,10,20.95
4,12,11,32.52
4,12,12,67.6
4,12,13,85.72
4,12,14,84.52
4,12,15,66.9
4,12,16,43.63
4,12,17,19.17
4,12,18,1.43
4,12,19,0.0
4,12,20,0.0
4,12,21,0.0
4,12,22,0.0
4,12,23,0.0
4,13,0,0.0
4,13,1,0.0
4,13,2,0.0
4,13,3,0.0
4,13,4,0.0
4,13,5,1.17
4,13,6,12.62
4,13,7,29.71
4,13,8,70.66
4,13,9,90.27
4,13,10,103.93
4,13,11,110.64
4,13,12,110.06
4,13,13,102.21
4,13,14,86.75
4,13,15,65.78
4,13,16,41.45
4,13,17,16.93
4,13,18,1.22
4,13,19,0.0
4,13,20,0.0
4,13,21,0.0
4,13,22,0.0
4,13,23,0.0
4,14,0,0.0
4,14,1,0.0
4,14,2,0.0
4,14,3,0.0
4,14,4,0.0
4,14,5,1.51
4,14,6,17.92
4,14,7,40.12
4,14,8,65.68
4,14,9,85.86
4,14,10,99.24
4,14,11,109.19
4,14,12,108.94
4,14,13,101.91
4,14,14,87.43
4,14,15,67.33
4,14,16,43.47
4,14,17,18.81
4,14,18,1.44
4,14,19,0.0
4,14,20,0.0
4,14,21,0.0
4,14,22,0.0
4,14,23,0.0
4,15,0,0.0
4,15,1,0.0
4,15,2,0.0
4,15,3,0.0
4,15,4,0.0
4,15,5,1.84
4,15,6,19.56
4,15,7,43.11
4,15,8,65.69
4,15,9,88.07
4,15,10,101.87
4,15,11,110.18
4,15,12,109.65
4,15,13,101.67
4,15,14,87.29
4,15,15,66.95
4,15,16,42.81
4,15,17,18.08
4,15,18,1.42
4,15,19,0.0
4,15,20,0.0
4,15,21,0.0
4,15,22,0.0
4,15,23,0.0
4,16,0,0.0
4,16,1,0.0
4,16,2,0.0
4,16,3,0.0
4,16,4,0.0
4,16,5,1.77
4,16,6,17.91
4,16,7,41.3
4,16,8,64.56
4,16,9,87.5
4,16,10,101.04
4,16,11,110.28
4,16,12,109.9
4,16,13,102.21
4,16,14,87.95
4,16,15,67.69
4,16,16,43.77
4,16,17,19.03
4,16,18,1.58
4,16,19,0.0
4,16,20,0.0
4,16,21,0.0
4,16,22,0.0
4,16,23,0.0
4,17,0,0.0
4,17,1,0.0
4,17,2,0.0
4,17,3,0.0
4,17,4,0.0
4,17,5,2.06
4,17,6,19.43
4,17,7,42.65
4,17,8,65.84
4,17,9,85.26
4,17,10,98.41
4,17,11,110.07
4,17,12,109.61
4,17,13,101.87
4,17,14,87.44
4,17,15,67.57
4,17,16,44.02
4,17,17,19.49
4,17,18,1.7
4,17,19,0.0
4,17,20,0.0
4,17,21,0.0
4,17,22,0.0
4,17,23,0.0
4,18,0,0.0
4,18,1,0.0
4,18,2,0.0
4,18,3,0.0
4,18,4,0.0
4,18,5,2.45
4,18,6,20.81
4,18,7,44.66
4,18,8,68.36
4,18,9,87.17
4,18,10,100.43
4,18,11,108.98
4,18,12,109.36
4,18,13,101.07
4,18,14,87.76
4,18,15,67.35
4,18,16,38.9
4,18,17,15.6
4,18,18,1.33
4,18,19,0.0
4,18,20,0.0
4,18,21,0.0
4,18,22,0.0
4,18,23,0.0
4,19,0,0.0
4,19,1,0.0
4,19,2,0.0
4,19,3,0.0
4,19,4,0.0
4,19,5,2.23
4,19,6,18.67
4,19,7,39.98
4,19,8,64.51
4,19,9,86.43
4,19,10,99.17
4,19,11,102.21
4,19,12,97.38
4,19,13,90.8
4,19,14,86.4
4,19,15,69.68
4,19,16,45.43
4,19,17,20.52
4,19,18,2.08
4,19,19,0.0
4,19,20,0.0
4,19,21,0.0
4,19,22,0.0
4,19,23,0.0
4,20,0,0.0
4,20,1,0.0
4,20,2,0.0
4,20,3,0.0
4,20,4,0.0
4,20,5,2.07
4,20,6,15.81
4,20,7,32.68
4,20,8,49.58
4,20,9,62.65
4,20,10,107.46
4,20,11,114.06
4,20,12,113.41
4,20,13,105.5
4,20,14,90.89
4,20,15,70.82
4,20,16,46.94
4,20,17,21.7
4,20,18,2.27
4,20,19,0.0
4,20,20,0.0
4,20,21,0.0
4,20,22,0.0
4,20,23,0.0
4,21,0,0.0
4,21,1,0.0
4,21,2,0.0
4,21,3,0.0
4,21,4,0.0
4,21,5,3.19
4,21,6,22.61
4,21,7,46.43
4,21,8,69.07
4,21,9,88.79
4,21,10,101.53
4,21,11,104.74
4,21,12,97.49
4,21,13,89.79
4,21,14,76.99
4,21,15,59.01
4,21,16,36.16
4,21,17,15.78
4,21,18,1.47
4,21,19,0.0
4,21,20,0.0
4,21,21,0.0
4,21,22,0.0
4,21,23,0.0
4,22,0,0.0
4,22,1,0.0
4,22,2,0.0
4,22,3,0.0
4,22,4,0.0
4,22,5,2.24
4,22,6,14.61
4,22,7,32.31
4,22,8,49.48
4,22,9,61.99
4,22,10,76.38
4,22,11,64.32
4,22,12,79.99
4,22,13,70.26
4,22,14,47.16
4,22,15,20.71
4,22,16,12.13
4,22,17,5.26
4,22,18,0.98
4,22,19,0.0
4,22,20,0.0
4,22,21,0.0
4,22,22,0.0
4,22,23,0.0
4,23,0,0.0
4,23,1,0.0
4,23,2,0.0
4,23,3,0.0
4,23,4,0.0
4,23,5,1.25
4,23,6,6.87
4,23,7,11.54
4,23,8,18.07
4,23,9,28.01
4,23,10,49.59
4,23,11,61.69
4,23,12,78.09
4,23,13,80.09
4,23,14,69.67
4,23,15,57.21
4,23,16,38.81
4,23,17,18.57
4,23,18,2.44
4,23,19,0.0
4,23,20,0.0
4,23,21,0.0
4,23,22,0.0
4,23,23,0.0
4,24,0,0.0
4,24,1,0.0
4,24,2,0.0
4,24,3,0.0
4,24,4,0.0
4,24,5,3.65
4,24,6,23.18
4,24,7,46.56
4,24,8,70.13
4,24,9,89.7
4,24,10,103.62
4,24,11,112.84
4,24,12,111.55
4,24,13,101.65
4,24,14,89.77
4,24,15,69.53
4,24,16,45.77
4,24,17,21.24
4,24,18,2.52
4,24,19,0.0
4,24,20,0.0
4,24,21,0.0
4,24,22,0.0
4,24,23,0.0
4,25,0,0.0
4,25,1,0.0
4,25,2,0.0
4,25,3,0.0
4,25,4,0.0
4,25,5,2.75
4,25,6,19.67
4,25,7,41.57
4,25,8,64.33
4,25,9,86.07
4,25,10,87.73
4,25,11,87.96
4,25,12,84.4
4,25,13,71.92
4,25,14,62.3
4,25,15,51.47
4,25,16,31.63
4,25,17,13.99
4,25,18,2.0
4,25,19,0.0
4,25,20,0.0
4,25,21,0.0
4,25,22,0.0
4,25,23,0.0
4,26,0,0.0
4,26,1,0.0
4,26,2,0.0
4,26,3,0.0
4,26,4,0.0
4,26,5,2.37
4,26,6,12.75
4,26,7,26.63
4,26,8,34.12
4,26,9,42.95
4,26,10,54.22
4,26,11,84.85
